departure,arrival,flights,departure_lat,departure_lng,arrival_lat,arrival_lng,departure_centrality,arrival_centrality,airline_centrality,year
JJN,HSN,1034,24.794776,118.593069,29.932602,122.364994,0.292035398,0.132743363,0.000125814,2017
CAN,NNG,1033,23.392429,113.298698,22.608259,108.172401,0.960176991,0.610619469,0.00011336,2017
SJW,PVG,1032,38.274376,114.694427,31.14337,121.805199,0.592920354,0.960176991,0.000197432,2017
LHW,SHA,1031,36.51524,103.620697,31.196099,121.339766,0.637168142,0.668141593,0.000130485,2017
PVG,SJW,1030,31.14337,121.805199,38.274376,114.694427,0.960176991,0.592920354,0.000191713,2017
DNH,LHW,1029,40.163706,94.807859,36.51524,103.620697,0.079646018,0.637168142,0.000908986,2017
LHW,DNH,1029,36.51524,103.620697,40.163706,94.807859,0.637168142,0.079646018,0.000915788,2017
SHA,LHW,1028,31.196099,121.339766,36.51524,103.620697,0.668141593,0.637168142,0.0001346,2017
HSN,XMN,1016,29.932602,122.364994,24.544029,118.127701,0.132743363,0.703539823,0.000285152,2017
XMN,HSN,1013,24.544029,118.127701,29.932602,122.364994,0.703539823,0.132743363,0.000291985,2017
CTU,DLU,1011,30.57852,103.946999,25.647097,100.320711,1.079646018,0.203539823,0.000365656,2017
WNZ,CSX,1011,27.91222,120.851898,28.196667,113.220833,0.455752212,0.752212389,0.000106171,2017
DLU,CTU,1010,25.647097,100.320711,30.57852,103.946999,0.203539823,1.079646018,0.000359368,2017
MIG,PEK,1009,31.428986,104.743592,40.084152,116.592735,0.327433628,1.154867257,0.000252049,2017
PEK,MIG,1008,40.084152,116.592735,31.428986,104.743592,1.154867257,0.327433628,0.000248043,2017
PVG,MIG,1006,31.14337,121.805199,31.428986,104.743592,0.960176991,0.327433628,0.000187375,2017
HRB,HEK,1003,45.623402,126.250298,50.179364,127.320183,0.752212389,0.017699115,0.004376048,2017
HFE,ZUH,1002,31.986345,116.970474,22.00666,113.376297,0.442477876,0.491150442,8.59E-05,2017
ZUH,XIY,1001,22.00666,113.376297,34.438157,108.764819,0.491150442,1.185840708,0.000348327,2017
HEK,HRB,1000,50.179364,127.320183,45.623402,126.250298,0.017699115,0.752212389,0.004376048,2017
CSX,WNZ,999,28.196667,113.220833,27.91222,120.851898,0.752212389,0.455752212,9.80E-05,2017
PEK,WUX,999,40.084152,116.592735,31.492889,120.424377,1.154867257,0.300884956,0.000293286,2017
WUX,SYX,999,31.492889,120.424377,18.302891,109.412201,0.300884956,0.526548673,8.76E-05,2017
SYX,WUX,998,18.302891,109.412201,31.492889,120.424377,0.526548673,0.300884956,8.85E-05,2017
WUX,PEK,998,31.492889,120.424377,40.084152,116.592735,0.300884956,1.154867257,0.000295678,2017
HRB,WUH,997,45.623402,126.250298,30.783751,114.208099,0.752212389,0.654867257,0.000754792,2017
WUH,HRB,997,30.783751,114.208099,45.623402,126.250298,0.654867257,0.752212389,0.000752007,2017
XIY,ZUH,997,34.438157,108.764819,22.00666,113.376297,1.185840708,0.491150442,0.000345367,2017
XNN,YUS,997,36.525322,102.037537,32.839466,97.037788,0.415929204,0.026548673,0.001197412,2017
YUS,XNN,997,32.839466,97.037788,36.525322,102.037537,0.026548673,0.415929204,0.001194557,2017
ZUH,HFE,997,22.00666,113.376297,31.986345,116.970474,0.491150442,0.442477876,8.73E-05,2017
SHA,JJN,995,31.196099,121.339766,24.794776,118.593069,0.668141593,0.292035398,0.000115261,2017
WUX,XIY,995,31.492889,120.424377,34.438157,108.764819,0.300884956,1.185840708,0.00036791,2017
HAK,TSN,994,19.934851,110.4589,39.124352,117.3461,0.805309735,0.933628319,0.000384827,2017
HRB,HET,994,45.623402,126.250298,40.853503,111.826381,0.752212389,0.566371681,0.000503814,2017
JJN,SHA,993,24.794776,118.593069,31.196099,121.339766,0.292035398,0.668141593,0.000114564,2017
SHE,HFE,993,41.639839,123.483398,31.986345,116.970474,0.712389381,0.442477876,0.000122381,2017
XIY,WUX,993,34.438157,108.764819,31.492889,120.424377,1.185840708,0.300884956,0.000367896,2017
HZG,XIY,991,33.131684,107.207614,34.438157,108.764819,0.097345133,1.185840708,0.000699706,2017
HFE,SHE,989,31.986345,116.970474,41.639839,123.483398,0.442477876,0.712389381,0.000120971,2017
INC,KMG,985,38.322769,106.393303,25.101944,102.929169,0.495575221,1.026548673,0.000403372,2017
TSN,HAK,985,39.124352,117.3461,19.934851,110.4589,0.933628319,0.805309735,0.000369567,2017
HET,HRB,982,40.853503,111.826381,45.623402,126.250298,0.566371681,0.752212389,0.000501754,2017
KMG,INC,982,25.101944,102.929169,38.322769,106.393303,1.026548673,0.495575221,0.000404038,2017
KHN,XMN,980,28.865,115.900002,24.544029,118.127701,0.548672566,0.703539823,9.92E-05,2017
PVG,YNT,977,31.14337,121.805199,37.657223,120.987221,0.960176991,0.415929204,0.000174551,2017
XMN,KHN,974,24.544029,118.127701,28.865,115.900002,0.703539823,0.548672566,0.000100309,2017
HET,URC,972,40.853503,111.826381,43.907101,87.474243,0.566371681,0.486725664,0.001073968,2017
SZX,CGQ,971,22.63925,113.8106,43.996208,125.685303,0.955752212,0.42920354,0.000186239,2017
URC,HET,971,43.907101,87.474243,40.853503,111.826381,0.486725664,0.566371681,0.001043532,2017
NGB,KMG,967,29.826679,121.461899,25.101944,102.929169,0.508849558,1.026548673,0.000296374,2017
CGQ,SZX,965,43.996208,125.685303,22.63925,113.8106,0.42920354,0.955752212,0.000183136,2017
XIY,HZG,962,34.438157,108.764819,33.131684,107.207614,1.185840708,0.097345133,0.000701328,2017
HET,TNA,960,40.853503,111.826381,36.857208,117.215897,0.566371681,0.637168142,0.000156104,2017
TNA,HET,960,36.857208,117.215897,40.853503,111.826381,0.637168142,0.566371681,0.000156577,2017
CGO,NGB,959,34.519669,113.840797,29.826679,121.461899,0.787610619,0.508849558,0.000164519,2017
NGB,CGO,959,29.826679,121.461899,34.519669,113.840797,0.508849558,0.787610619,0.000145812,2017
CAN,JJN,954,23.392429,113.298698,24.794776,118.593069,0.960176991,0.292035398,0.000167541,2017
JJN,CAN,954,24.794776,118.593069,23.392429,113.298698,0.292035398,0.960176991,0.000174208,2017
HET,RLK,953,40.853503,111.826381,40.927157,107.744545,0.566371681,0.053097345,0.000542716,2017
XIY,LJG,953,34.438157,108.764819,26.683332,100.25,1.185840708,0.345132743,0.000335567,2017
LJG,XIY,950,26.683332,100.25,34.438157,108.764819,0.345132743,1.185840708,0.000334977,2017
NGB,XIY,950,29.826679,121.461899,34.438157,108.764819,0.508849558,1.185840708,0.000268289,2017
RLK,HET,949,40.927157,107.744545,40.853503,111.826381,0.053097345,0.566371681,0.000552386,2017
URC,XNN,949,43.907101,87.474243,36.525322,102.037537,0.486725664,0.415929204,0.00106545,2017
XIY,NGB,949,34.438157,108.764819,29.826679,121.461899,1.185840708,0.508849558,0.000286807,2017
WUA,HET,948,39.794299,106.805038,40.853503,111.826381,0.088495575,0.566371681,0.000362277,2017
HET,WUA,947,40.853503,111.826381,39.794299,106.805038,0.566371681,0.088495575,0.000363245,2017
XNN,URC,945,36.525322,102.037537,43.907101,87.474243,0.415929204,0.486725664,0.001073119,2017
ZHA,PVG,944,21.214439,110.358299,31.14337,121.805199,0.221238938,0.960176991,0.000290254,2017
WUH,HET,943,30.783751,114.208099,40.853503,111.826381,0.654867257,0.566371681,0.000282852,2017
MIG,PVG,942,31.428986,104.743592,31.14337,121.805199,0.327433628,0.960176991,0.000194949,2017
HAK,FOC,940,19.934851,110.4589,25.935061,119.6632,0.805309735,0.548672566,0.000141919,2017
HAK,TYN,939,19.934851,110.4589,37.746891,112.628403,0.805309735,0.553097345,0.000160267,2017
HET,WUH,939,40.853503,111.826381,30.783751,114.208099,0.566371681,0.654867257,0.000282944,2017
KMG,SYX,939,25.101944,102.929169,18.302891,109.412201,1.026548673,0.526548673,0.000235249,2017
SYX,KMG,938,18.302891,109.412201,25.101944,102.929169,0.526548673,1.026548673,0.000236099,2017
TYN,HAK,938,37.746891,112.628403,19.934851,110.4589,0.553097345,0.805309735,0.000158385,2017
TSN,LHW,937,39.124352,117.3461,36.51524,103.620697,0.933628319,0.637168142,0.000294028,2017
FOC,HAK,936,25.935061,119.6632,19.934851,110.4589,0.548672566,0.805309735,0.000142494,2017
HRB,NGB,932,45.623402,126.250298,29.826679,121.461899,0.752212389,0.508849558,0.000365192,2017
LHW,TSN,931,36.51524,103.620697,39.124352,117.3461,0.637168142,0.933628319,0.00030716,2017
NGB,HRB,931,29.826679,121.461899,45.623402,126.250298,0.508849558,0.752212389,0.000324875,2017
CSX,TEN,929,28.196667,113.220833,27.882209,109.3144,0.752212389,0.256637168,0.000131474,2017
TEN,CSX,927,27.882209,109.3144,28.196667,113.220833,0.256637168,0.752212389,0.000131715,2017
YNT,TSN,927,37.657223,120.987221,39.124352,117.3461,0.415929204,0.933628319,0.000199918,2017
CSX,JJN,926,28.196667,113.220833,24.794776,118.593069,0.752212389,0.292035398,0.000134258,2017
JGN,LHW,926,39.861578,98.341392,36.51524,103.620697,0.061946903,0.637168142,0.000578767,2017
LHW,JGN,925,36.51524,103.620697,39.861578,98.341392,0.637168142,0.061946903,0.000578123,2017
CSX,LJG,923,28.196667,113.220833,26.683332,100.25,0.752212389,0.345132743,0.000120638,2017
ZUH,KWE,923,22.00666,113.376297,26.538521,106.800697,0.491150442,0.663716814,0.000107044,2017
LHW,TNA,922,36.51524,103.620697,36.857208,117.215897,0.637168142,0.637168142,0.000173889,2017
KWE,ZUH,920,26.538521,106.800697,22.00666,113.376297,0.663716814,0.491150442,0.000105428,2017
TSN,YNT,920,39.124352,117.3461,37.657223,120.987221,0.933628319,0.415929204,0.000188609,2017
URC,NKG,920,43.907101,87.474243,31.742041,118.862,0.486725664,0.601769912,0.000846953,2017
LJG,CSX,919,26.683332,100.25,28.196667,113.220833,0.345132743,0.752212389,0.000120802,2017
TNA,LHW,919,36.857208,117.215897,36.51524,103.620697,0.637168142,0.637168142,0.00017399,2017
WNZ,NNG,918,27.91222,120.851898,22.608259,108.172401,0.455752212,0.610619469,8.02E-05,2017
KWL,CGO,917,25.2181,110.039101,34.519669,113.840797,0.53539823,0.787610619,0.000446547,2017
NKG,URC,915,31.742041,118.862,43.907101,87.474243,0.601769912,0.486725664,0.000867431,2017
NNG,WNZ,915,22.608259,108.172401,27.91222,120.851898,0.610619469,0.455752212,7.41E-05,2017
CGO,KWL,914,34.519669,113.840797,25.2181,110.039101,0.787610619,0.53539823,0.000451524,2017
XMN,ZUH,903,24.544029,118.127701,22.00666,113.376297,0.703539823,0.491150442,0.000103099,2017
ZUH,XMN,902,22.00666,113.376297,24.544029,118.127701,0.491150442,0.703539823,0.000103625,2017
JJN,CSX,901,24.794776,118.593069,28.196667,113.220833,0.292035398,0.752212389,0.000134147,2017
BHY,PVG,899,21.53944,109.2938,31.14337,121.805199,0.247787611,0.960176991,0.000261392,2017
WUH,JJN,899,30.783751,114.208099,24.794776,118.593069,0.654867257,0.292035398,0.000143871,2017
KWE,HFE,898,26.538521,106.800697,31.986345,116.970474,0.663716814,0.442477876,0.000102599,2017
SJW,XIY,898,38.274376,114.694427,34.438157,108.764819,0.592920354,1.185840708,0.00027847,2017
JJN,WUH,897,24.794776,118.593069,30.783751,114.208099,0.292035398,0.654867257,0.000143839,2017
XIY,SJW,897,34.438157,108.764819,38.274376,114.694427,1.185840708,0.592920354,0.000279395,2017
HFE,KWE,895,31.986345,116.970474,26.538521,106.800697,0.442477876,0.663716814,0.000102646,2017
KWE,NNG,895,26.538521,106.800697,22.608259,108.172401,0.663716814,0.610619469,7.89E-05,2017
NAY,CAN,895,40.084152,116.592735,23.392429,113.298698,0.548672566,0.960176991,0.000469259,2017
CTU,JZH,894,30.57852,103.946999,32.851353,103.685263,1.079646018,0.097345133,0.0005502,2017
INC,HGH,894,38.322769,106.393303,30.2295,120.434402,0.495575221,0.862831858,0.000171654,2017
DNH,XIY,891,40.163706,94.807859,34.438157,108.764819,0.079646018,1.185840708,0.002107851,2017
CAN,NAY,889,23.392429,113.298698,40.084152,116.592735,0.960176991,0.548672566,0.000442945,2017
TYN,WUH,889,37.746891,112.628403,30.783751,114.208099,0.553097345,0.654867257,0.000134836,2017
HGH,INC,888,30.2295,120.434402,38.322769,106.393303,0.862831858,0.495575221,0.000170405,2017
WUH,TYN,888,30.783751,114.208099,37.746891,112.628403,0.654867257,0.553097345,0.000135908,2017
NNG,KWE,887,22.608259,108.172401,26.538521,106.800697,0.610619469,0.663716814,7.90E-05,2017
YIH,PEK,887,30.556473,111.479942,40.084152,116.592735,0.309734513,1.154867257,0.000258004,2017
PEK,YIH,886,40.084152,116.592735,30.556473,111.479942,1.154867257,0.309734513,0.000254266,2017
SJW,HAK,882,38.274376,114.694427,19.934851,110.4589,0.592920354,0.805309735,0.000193504,2017
HAK,SJW,880,19.934851,110.4589,38.274376,114.694427,0.805309735,0.592920354,0.000193413,2017
PEK,JJN,879,40.084152,116.592735,24.794776,118.593069,1.154867257,0.292035398,0.000280269,2017
SYX,SJW,879,18.302891,109.412201,38.274376,114.694427,0.526548673,0.592920354,9.87E-05,2017
JZH,CTU,878,32.851353,103.685263,30.57852,103.946999,0.097345133,1.079646018,0.000546858,2017
SJW,SYX,878,38.274376,114.694427,18.302891,109.412201,0.592920354,0.526548673,9.67E-05,2017
SJW,URC,878,38.274376,114.694427,43.907101,87.474243,0.592920354,0.486725664,0.000850382,2017
WEH,SHA,878,37.185852,122.234969,31.196099,121.339766,0.154867257,0.668141593,0.000237006,2017
JJN,PEK,877,24.794776,118.593069,40.084152,116.592735,0.292035398,1.154867257,0.000283414,2017
SHA,WEH,877,31.196099,121.339766,37.185852,122.234969,0.668141593,0.154867257,0.000213239,2017
KHN,NGB,876,28.865,115.900002,29.826679,121.461899,0.548672566,0.508849558,8.00E-05,2017
NGB,KHN,875,29.826679,121.461899,28.865,115.900002,0.508849558,0.548672566,7.20E-05,2017
URC,SJW,874,43.907101,87.474243,38.274376,114.694427,0.486725664,0.592920354,0.000822459,2017
KWL,TYN,872,25.2181,110.039101,37.746891,112.628403,0.53539823,0.553097345,0.000196633,2017
SZX,YIH,872,22.63925,113.8106,30.556473,111.479942,0.955752212,0.309734513,0.000182828,2017
TYN,KWL,872,37.746891,112.628403,25.2181,110.039101,0.553097345,0.53539823,0.000192024,2017
CAN,HYN,870,23.392429,113.298698,28.559344,121.430963,0.960176991,0.115044248,0.000359744,2017
HYN,CAN,870,28.559344,121.430963,23.392429,113.298698,0.115044248,0.960176991,0.000378744,2017
LJG,SZX,870,26.683332,100.25,22.63925,113.8106,0.345132743,0.955752212,0.000201863,2017
LJG,MIG,868,26.683332,100.25,31.428986,104.743592,0.345132743,0.327433628,6.07E-05,2017
MIG,LJG,868,31.428986,104.743592,26.683332,100.25,0.327433628,0.345132743,6.05E-05,2017
SZX,LJG,866,22.63925,113.8106,26.683332,100.25,0.955752212,0.345132743,0.000201588,2017
YIH,SZX,866,30.556473,111.479942,22.63925,113.8106,0.309734513,0.955752212,0.000183284,2017
CZX,SZX,862,31.91972,119.778603,22.63925,113.8106,0.194690265,0.955752212,0.000266882,2017
SZX,CZX,862,22.63925,113.8106,31.91972,119.778603,0.955752212,0.194690265,0.000264573,2017
ZUH,WNZ,862,22.00666,113.376297,27.91222,120.851898,0.491150442,0.455752212,6.91E-05,2017
WNZ,ZUH,861,27.91222,120.851898,22.00666,113.376297,0.455752212,0.491150442,7.56E-05,2017
KWE,TYN,860,26.538521,106.800697,37.746891,112.628403,0.663716814,0.553097345,0.000102955,2017
TNA,KWL,860,36.857208,117.215897,25.2181,110.039101,0.637168142,0.53539823,0.000276673,2017
TYN,KWE,860,37.746891,112.628403,26.538521,106.800697,0.553097345,0.663716814,0.000101916,2017
KWL,TNA,859,25.2181,110.039101,36.857208,117.215897,0.53539823,0.637168142,0.000280297,2017
BPL,URC,855,44.898289,82.303693,43.907101,87.474243,0.008849558,0.486725664,0.004405286,2017
XIY,DNH,855,34.438157,108.764819,40.163706,94.807859,1.185840708,0.079646018,0.002137504,2017
URC,BPL,849,43.907101,87.474243,44.898289,82.303693,0.486725664,0.008849558,0.004405286,2017
SZX,NTG,846,22.63925,113.8106,32.072922,120.975601,0.955752212,0.309734513,0.000183913,2017
PVG,HET,843,31.14337,121.805199,40.853503,111.826381,0.960176991,0.566371681,0.000293442,2017
HET,PVG,842,40.853503,111.826381,31.14337,121.805199,0.566371681,0.960176991,0.000297816,2017
NTG,SZX,842,32.072922,120.975601,22.63925,113.8106,0.309734513,0.955752212,0.000185116,2017
KRY,URC,836,45.46725,84.956487,43.907101,87.474243,0.079646018,0.486725664,0.000410701,2017
SJW,LHW,833,38.274376,114.694427,36.51524,103.620697,0.592920354,0.637168142,0.000146926,2017
LHW,SJW,832,36.51524,103.620697,38.274376,114.694427,0.637168142,0.592920354,0.000146908,2017
SWA,CKG,832,23.5525,116.505836,29.71921,106.641602,0.336283186,1.039823009,0.000257287,2017
CKG,SWA,831,29.71921,106.641602,23.5525,116.505836,1.039823009,0.336283186,0.000260938,2017
SZX,XMN,828,22.63925,113.8106,24.544029,118.127701,0.955752212,0.703539823,0.000104539,2017
WUH,SWA,828,30.783751,114.208099,23.5525,116.505836,0.654867257,0.336283186,0.000143957,2017
YNT,CGO,828,37.657223,120.987221,34.519669,113.840797,0.415929204,0.787610619,0.000182321,2017
SWA,WUH,827,23.5525,116.505836,30.783751,114.208099,0.336283186,0.654867257,0.000144301,2017
PVG,BAV,826,31.14337,121.805199,40.55999,109.996902,0.960176991,0.305309735,0.000262751,2017
XMN,SZX,825,24.544029,118.127701,22.63925,113.8106,0.703539823,0.955752212,0.000105889,2017
CGO,YNT,824,34.519669,113.840797,37.657223,120.987221,0.787610619,0.415929204,0.00018551,2017
BAV,PVG,823,40.55999,109.996902,31.14337,121.805199,0.305309735,0.960176991,0.000262577,2017
CTU,KWL,822,30.57852,103.946999,25.2181,110.039101,1.079646018,0.53539823,0.000763381,2017
KWL,CTU,822,25.2181,110.039101,30.57852,103.946999,0.53539823,1.079646018,0.000743144,2017
HGH,LJG,820,30.2295,120.434402,26.683332,100.25,0.862831858,0.345132743,0.000156159,2017
XMN,WUX,817,24.544029,118.127701,31.492889,120.424377,0.703539823,0.300884956,0.000114537,2017
LJG,HGH,816,26.683332,100.25,30.2295,120.434402,0.345132743,0.862831858,0.000156423,2017
KWL,HFE,815,25.2181,110.039101,31.986345,116.970474,0.53539823,0.442477876,0.00017294,2017
HFE,KWL,814,31.986345,116.970474,25.2181,110.039101,0.442477876,0.53539823,0.000169463,2017
HRB,CSX,814,45.623402,126.250298,28.196667,113.220833,0.752212389,0.752212389,0.000662176,2017
HFE,LHW,812,31.986345,116.970474,36.51524,103.620697,0.442477876,0.637168142,0.000142154,2017
LHW,HFE,812,36.51524,103.620697,31.986345,116.970474,0.637168142,0.442477876,0.000142116,2017
WUX,XMN,812,31.492889,120.424377,24.544029,118.127701,0.300884956,0.703539823,0.000113103,2017
URC,KRY,809,43.907101,87.474243,45.46725,84.956487,0.486725664,0.079646018,0.000410476,2017
MDG,DLC,808,44.52,129.559998,38.96566,121.538597,0.097345133,0.703539823,0.000327742,2017
DLC,MDG,806,38.96566,121.538597,44.52,129.559998,0.703539823,0.097345133,0.000355286,2017
SWA,HGH,804,23.5525,116.505836,30.2295,120.434402,0.336283186,0.862831858,0.000161951,2017
HGH,SWA,803,30.2295,120.434402,23.5525,116.505836,0.862831858,0.336283186,0.000161321,2017
WDS,WUH,801,32.591667,110.907776,30.783751,114.208099,0.168141593,0.654867257,0.000171423,2017
URC,HGH,797,43.907101,87.474243,30.2295,120.434402,0.486725664,0.862831858,0.001285047,2017
YNT,XIY,797,37.657223,120.987221,34.438157,108.764819,0.415929204,1.185840708,0.000403042,2017
WUH,WDS,796,30.783751,114.208099,32.591667,110.907776,0.654867257,0.168141593,0.00017102,2017
FOC,ZUH,795,25.935061,119.6632,22.00666,113.376297,0.548672566,0.491150442,7.28E-05,2017
HRB,KHN,794,45.623402,126.250298,28.865,115.900002,0.752212389,0.548672566,0.000369467,2017
WUH,CGQ,794,30.783751,114.208099,43.996208,125.685303,0.654867257,0.42920354,0.000158341,2017
CGQ,WUH,793,43.996208,125.685303,30.783751,114.208099,0.42920354,0.654867257,0.000154905,2017
ZUH,FOC,793,22.00666,113.376297,25.935061,119.6632,0.491150442,0.548672566,7.01E-05,2017
XIY,YNT,792,34.438157,108.764819,37.657223,120.987221,1.185840708,0.415929204,0.00040619,2017
YNJ,PEK,791,42.885662,129.439362,40.084152,116.592735,0.079646018,1.154867257,0.000949174,2017
KHN,HRB,790,28.865,115.900002,45.623402,126.250298,0.548672566,0.752212389,0.000367325,2017
PEK,YNJ,789,40.084152,116.592735,42.885662,129.439362,1.154867257,0.079646018,0.000931778,2017
CKG,XNN,788,29.71921,106.641602,36.525322,102.037537,1.039823009,0.415929204,0.000698738,2017
XNN,CKG,788,36.525322,102.037537,29.71921,106.641602,0.415929204,1.039823009,0.000696184,2017
HGH,URC,787,30.2295,120.434402,43.907101,87.474243,0.862831858,0.486725664,0.001314244,2017
