departure,arrival,year,string,bi-direction,departure_lat,departure_lng,arrival_lat,arrival_lng,departure_centrality,arrival_centrality,flights_in,airline_centrality_in,flights_out,airline_centrality_out
CSX,CTU,2018,CSXCTU2018,2,28.196667,113.220833,30.57852,103.946999,0.510344828,0.72183908,3140,0.000113927,3145,0.000102075
CSX,CZX,2015,CSXCZX2015,2,28.196667,113.220833,31.91972,119.778603,0.743842365,0.197044335,152,0.000246515,152,0.000248201
CSX,CZX,2016,CSXCZX2016,2,28.196667,113.220833,31.91972,119.778603,0.724299065,0.182242991,177,0.000221233,177,0.000228542
CSX,CZX,2017,CSXCZX2017,2,28.196667,113.220833,31.91972,119.778603,0.752212389,0.194690265,314,0.000189974,314,0.00019175
CSX,CZX,2018,CSXCZX2018,2,28.196667,113.220833,31.91972,119.778603,0.510344828,0.124137931,396,0.0000492,396,0.0000769
CSX,DIG,2015,CSXDIG2015,2,28.196667,113.220833,27.789482,99.679921,0.743842365,0.068965517,13,0.000679084,11,0.000682554
CSX,DIG,2017,CSXDIG2017,2,28.196667,113.220833,27.789482,99.679921,0.752212389,0.079646018,43,0.00039881,43,0.00039789
CSX,DIG,2018,CSXDIG2018,2,28.196667,113.220833,27.789482,99.679921,0.510344828,0.036781609,56,0.00013144,56,0.000258213
CSX,DLC,2015,CSXDLC2015,2,28.196667,113.220833,38.96566,121.538597,0.743842365,0.63546798,428,0.000316023,435,0.000327639
CSX,DLC,2016,CSXDLC2016,2,28.196667,113.220833,38.96566,121.538597,0.724299065,0.64953271,680,0.000261972,686,0.000268382
CSX,DLC,2017,CSXDLC2017,2,28.196667,113.220833,38.96566,121.538597,0.752212389,0.703539823,678,0.000227332,678,0.000241391
CSX,DLC,2018,CSXDLC2018,2,28.196667,113.220833,38.96566,121.538597,0.510344828,0.44137931,693,0.000124315,702,0.000112206
CSX,DLU,2015,CSXDLU2015,2,28.196667,113.220833,25.647097,100.320711,0.743842365,0.128078818,309,0.000302627,309,0.00030033
CSX,DLU,2016,CSXDLU2016,2,28.196667,113.220833,25.647097,100.320711,0.724299065,0.158878505,324,0.000220514,324,0.000221999
CSX,DLU,2017,CSXDLU2017,2,28.196667,113.220833,25.647097,100.320711,0.752212389,0.203539823,318,0.000167012,318,0.000167366
CSX,DLU,2018,CSXDLU2018,2,28.196667,113.220833,25.647097,100.320711,0.510344828,0.11954023,272,0.0000555,273,0.0000933
CSX,DNH,2016,CSXDNH2016,2,28.196667,113.220833,40.163706,94.807859,0.724299065,0.093457944,23,0.001047396,23,0.00105123
CSX,DQA,2016,CSXDQA2016,2,28.196667,113.220833,46.748684,125.139725,0.724299065,0.098130841,60,0.000520956,60,0.000482331
CSX,DQA,2017,CSXDQA2017,2,28.196667,113.220833,46.748684,125.139725,0.752212389,0.079646018,63,0.00054244,63,0.000546571
CSX,DQA,2018,CSXDQA2018,2,28.196667,113.220833,46.748684,125.139725,0.510344828,0.050574713,61,0.000142836,60,0.000239857
CSX,DSN,2015,CSXDSN2015,2,28.196667,113.220833,39.495789,109.867412,0.743842365,0.246305419,285,0.000197874,283,0.000202282
CSX,DSN,2016,CSXDSN2016,2,28.196667,113.220833,39.495789,109.867412,0.724299065,0.242990654,146,0.000176174,146,0.000180773
CSX,DSN,2017,CSXDSN2017,2,28.196667,113.220833,39.495789,109.867412,0.752212389,0.292035398,150,0.000161925,150,0.000161707
CSX,DSN,2018,CSXDSN2018,2,28.196667,113.220833,39.495789,109.867412,0.510344828,0.165517241,118,0.000102125,118,0.0000843
CSX,DYG,2015,CSXDYG2015,2,28.196667,113.220833,29.101431,110.447943,0.743842365,0.256157635,1085,0.000183271,1077,0.00018538
CSX,DYG,2016,CSXDYG2016,2,28.196667,113.220833,29.101431,110.447943,0.724299065,0.214953271,960,0.000176668,960,0.000178131
CSX,DYG,2017,CSXDYG2017,2,28.196667,113.220833,29.101431,110.447943,0.752212389,0.247787611,1460,0.000148502,1440,0.00014789
CSX,DYG,2018,CSXDYG2018,2,28.196667,113.220833,29.101431,110.447943,0.510344828,0.154022989,1757,0.0000392,1747,0.0000599
CSX,FOC,2015,CSXFOC2015,2,28.196667,113.220833,25.935061,119.6632,0.743842365,0.472906404,2269,0.000134156,2269,0.000134648
CSX,FOC,2016,CSXFOC2016,2,28.196667,113.220833,25.935061,119.6632,0.724299065,0.509345794,1824,0.000128206,1820,0.000131899
CSX,FOC,2017,CSXFOC2017,2,28.196667,113.220833,25.935061,119.6632,0.752212389,0.548672566,1960,0.000100549,1957,0.000104707
CSX,FOC,2018,CSXFOC2018,2,28.196667,113.220833,25.935061,119.6632,0.510344828,0.374712644,1659,0.0000353,1658,0.0000446
CSX,FUO,2015,CSXFUO2015,2,28.196667,113.220833,23.080913,113.075983,0.743842365,0.118226601,156,0.000540854,157,0.000541209
CSX,HAK,2015,CSXHAK2015,2,28.196667,113.220833,19.934851,110.4589,0.743842365,0.753694581,3283,0.00024221,3280,0.000226131
CSX,HAK,2016,CSXHAK2016,2,28.196667,113.220833,19.934851,110.4589,0.724299065,0.841121495,3711,0.000272256,3709,0.000253569
CSX,HAK,2017,CSXHAK2017,2,28.196667,113.220833,19.934851,110.4589,0.752212389,0.805309735,3711,0.000192255,3694,0.000192229
CSX,HAK,2018,CSXHAK2018,2,28.196667,113.220833,19.934851,110.4589,0.510344828,0.526436782,3930,0.0000727,3935,0.0000752
CSX,HET,2015,CSXHET2015,2,28.196667,113.220833,40.853503,111.826381,0.743842365,0.487684729,590,0.000286167,588,0.000291807
CSX,HET,2016,CSXHET2016,2,28.196667,113.220833,40.853503,111.826381,0.724299065,0.53271028,798,0.000253498,797,0.000255312
CSX,HET,2017,CSXHET2017,2,28.196667,113.220833,40.853503,111.826381,0.752212389,0.566371681,1053,0.000234564,1045,0.000234162
CSX,HET,2018,CSXHET2018,2,28.196667,113.220833,40.853503,111.826381,0.510344828,0.337931034,1499,0.0000642,1499,0.000093
CSX,HFE,2015,CSXHFE2015,2,28.196667,113.220833,31.986345,116.970474,0.743842365,0.384236453,242,0.000146108,243,0.000143219
CSX,HFE,2016,CSXHFE2016,2,28.196667,113.220833,31.986345,116.970474,0.724299065,0.387850467,13,0.000141315,16,0.000144453
CSX,HGH,2015,CSXHGH2015,2,28.196667,113.220833,30.2295,120.434402,0.743842365,0.866995074,2077,0.000204875,2078,0.00020469
CSX,HGH,2016,CSXHGH2016,2,28.196667,113.220833,30.2295,120.434402,0.724299065,0.85046729,1975,0.000183314,1981,0.000184458
CSX,HGH,2017,CSXHGH2017,2,28.196667,113.220833,30.2295,120.434402,0.752212389,0.862831858,1757,0.00011267,1759,0.000111853
CSX,HGH,2018,CSXHGH2018,2,28.196667,113.220833,30.2295,120.434402,0.510344828,0.602298851,1466,0.0000924,1467,0.0000693
CSX,HIA,2017,CSXHIA2017,2,28.196667,113.220833,33.788792,119.131102,0.752212389,0.230088496,107,0.000138954,107,0.000139769
CSX,HIA,2018,CSXHIA2018,2,28.196667,113.220833,33.788792,119.131102,0.510344828,0.170114943,34,0.0000306,34,0.0000476
CSX,HJJ,2015,CSXHJJ2015,2,28.196667,113.220833,27.442036,109.709861,0.743842365,0.098522167,32,0.000325951,32,0.000322292
CSX,HLD,2016,CSXHLD2016,2,28.196667,113.220833,49.209334,119.830223,0.724299065,0.252336449,16,0.000310268,16,0.000312858
CSX,HRB,2015,CSXHRB2015,2,28.196667,113.220833,45.623402,126.250298,0.743842365,0.669950739,553,0.000587559,559,0.000621517
CSX,HRB,2016,CSXHRB2016,2,28.196667,113.220833,45.623402,126.250298,0.724299065,0.757009346,674,0.000635881,683,0.000650867
CSX,HRB,2017,CSXHRB2017,2,28.196667,113.220833,45.623402,126.250298,0.752212389,0.752212389,741,0.000659769,814,0.000662176
CSX,HRB,2018,CSXHRB2018,2,28.196667,113.220833,45.623402,126.250298,0.510344828,0.452873563,730,0.000271886,730,0.000263809
CSX,HUZ,2016,CSXHUZ2016,2,28.196667,113.220833,23.0497,114.607144,0.724299065,0.102803738,20,0.000327361,19,0.000332315
CSX,HUZ,2017,CSXHUZ2017,2,28.196667,113.220833,23.0497,114.607144,0.752212389,0.168141593,147,0.000215552,147,0.000215265
CSX,HUZ,2018,CSXHUZ2018,2,28.196667,113.220833,23.0497,114.607144,0.510344828,0.137931034,139,0.0000457,138,0.0000734
CSX,HYN,2015,CSXHYN2015,2,28.196667,113.220833,28.559344,121.430963,0.743842365,0.078817734,313,0.000553475,313,0.000560456
CSX,HYN,2016,CSXHYN2016,2,28.196667,113.220833,28.559344,121.430963,0.724299065,0.08411215,298,0.000390467,297,0.000397238
CSX,HYN,2017,CSXHYN2017,2,28.196667,113.220833,28.559344,121.430963,0.752212389,0.115044248,275,0.000285455,275,0.000284047
CSX,HYN,2018,CSXHYN2018,2,28.196667,113.220833,28.559344,121.430963,0.510344828,0.064367816,260,0.000079,260,0.000129397
CSX,HZH,2015,CSXHZH2015,2,28.196667,113.220833,26.318645,109.155032,0.743842365,0.039408867,187,0.001002087,187,0.001027258
CSX,HZH,2016,CSXHZH2016,2,28.196667,113.220833,26.318645,109.155032,0.724299065,0.065420561,335,0.000557427,336,0.000571921
CSX,HZH,2017,CSXHZH2017,2,28.196667,113.220833,26.318645,109.155032,0.752212389,0.061946903,343,0.00054047,342,0.000549193
CSX,HZH,2018,CSXHZH2018,2,28.196667,113.220833,26.318645,109.155032,0.510344828,0.022988506,329,0.000219863,328,0.000373006
CSX,INC,2015,CSXINC2015,2,28.196667,113.220833,38.322769,106.393303,0.743842365,0.433497537,223,0.000192565,225,0.000212643
CSX,INC,2016,CSXINC2016,2,28.196667,113.220833,38.322769,106.393303,0.724299065,0.429906542,336,0.000142412,336,0.00014435
CSX,INC,2017,CSXINC2017,2,28.196667,113.220833,38.322769,106.393303,0.752212389,0.495575221,284,0.000149869,283,0.000149877
CSX,INC,2018,CSXINC2018,2,28.196667,113.220833,38.322769,106.393303,0.510344828,0.331034483,872,0.0000655,872,0.0000638
CSX,JGS,2018,CSXJGS2018,2,28.196667,113.220833,26.853279,114.742649,0.510344828,0.068965517,158,0.0000671,156,0.000110091
CSX,JHG,2015,CSXJHG2015,2,28.196667,113.220833,21.972467,100.76475,0.743842365,0.113300493,304,0.000486314,301,0.000493619
CSX,JHG,2016,CSXJHG2016,2,28.196667,113.220833,21.972467,100.76475,0.724299065,0.121495327,553,0.000393768,553,0.000410301
CSX,JHG,2017,CSXJHG2017,2,28.196667,113.220833,21.972467,100.76475,0.752212389,0.097345133,536,0.000477447,539,0.00047739
CSX,JHG,2018,CSXJHG2018,2,28.196667,113.220833,21.972467,100.76475,0.510344828,0.085057471,536,0.000111988,539,0.000216516
CSX,JJN,2015,CSXJJN2015,2,28.196667,113.220833,24.794776,118.593069,0.743842365,0.251231527,960,0.000184564,950,0.000188592
CSX,JJN,2016,CSXJJN2016,2,28.196667,113.220833,24.794776,118.593069,0.724299065,0.26635514,936,0.000179426,937,0.000177885
CSX,JJN,2017,CSXJJN2017,2,28.196667,113.220833,24.794776,118.593069,0.752212389,0.292035398,926,0.000134258,901,0.000134147
CSX,JJN,2018,CSXJJN2018,2,28.196667,113.220833,24.794776,118.593069,0.510344828,0.206896552,783,0.0000867,783,0.0000581
CSX,JNG,2015,CSXJNG2015,2,28.196667,113.220833,35.29364,116.353255,0.743842365,0.167487685,28,0.000246657,28,0.000243163
CSX,JNG,2016,CSXJNG2016,2,28.196667,113.220833,35.29364,116.353255,0.724299065,0.14953271,199,0.000229399,200,0.000236055
CSX,JNG,2017,CSXJNG2017,2,28.196667,113.220833,35.29364,116.353255,0.752212389,0.221238938,249,0.000192432,248,0.000193838
CSX,JNG,2018,CSXJNG2018,2,28.196667,113.220833,35.29364,116.353255,0.510344828,0.137931034,325,0.0000427,324,0.0000681
CSX,JZH,2015,CSXJZH2015,2,28.196667,113.220833,32.851353,103.685263,0.743842365,0.098522167,126,0.000331611,127,0.000330864
CSX,JZH,2017,CSXJZH2017,2,28.196667,113.220833,32.851353,103.685263,0.752212389,0.097345133,65,0.000278406,68,0.000277873
CSX,KHN,2015,CSXKHN2015,2,28.196667,113.220833,28.865,115.900002,0.743842365,0.408866995,19,0.000130453,11,0.000132246
CSX,KHN,2016,CSXKHN2016,2,28.196667,113.220833,28.865,115.900002,0.724299065,0.443925234,5,0.00011362,8,0.000118565
CSX,KMG,2015,CSXKMG2015,2,28.196667,113.220833,25.101944,102.929169,0.743842365,0.926108374,4094,0.000423082,4089,0.00042191
CSX,KMG,2016,CSXKMG2016,2,28.196667,113.220833,25.101944,102.929169,0.724299065,1.037383178,4210,0.000419583,4205,0.000426219
CSX,KMG,2017,CSXKMG2017,2,28.196667,113.220833,25.101944,102.929169,0.752212389,1.026548673,3639,0.000313656,3693,0.000313927
CSX,KMG,2018,CSXKMG2018,2,28.196667,113.220833,25.101944,102.929169,0.510344828,0.64137931,3224,0.000111748,3341,0.0000859
CSX,KWE,2015,CSXKWE2015,2,28.196667,113.220833,26.538521,106.800697,0.743842365,0.566502463,1629,0.000119939,1629,0.000121084
CSX,KWE,2016,CSXKWE2016,2,28.196667,113.220833,26.538521,106.800697,0.724299065,0.61682243,460,0.0000991,457,0.000100835
CSX,KWE,2017,CSXKWE2017,2,28.196667,113.220833,26.538521,106.800697,0.752212389,0.663716814,499,0.0000759,490,0.0000759
CSX,KWE,2018,CSXKWE2018,2,28.196667,113.220833,26.538521,106.800697,0.510344828,0.471264368,240,0.0000191,241,0.0000306
CSX,KWL,2015,CSXKWL2015,1,28.196667,113.220833,25.2181,110.039101,0.743842365,0.448275862,15,0.000146935,0,0
CSX,LHW,2015,CSXLHW2015,2,28.196667,113.220833,36.51524,103.620697,0.743842365,0.463054187,1271,0.000207838,1270,0.000211158
CSX,LHW,2016,CSXLHW2016,2,28.196667,113.220833,36.51524,103.620697,0.724299065,0.514018692,1886,0.000192354,1884,0.00018565
CSX,LHW,2017,CSXLHW2017,2,28.196667,113.220833,36.51524,103.620697,0.752212389,0.637168142,1844,0.00017356,1843,0.000173685
CSX,LHW,2018,CSXLHW2018,2,28.196667,113.220833,36.51524,103.620697,0.510344828,0.436781609,1607,0.0000549,1607,0.000082
CSX,LJG,2015,CSXLJG2015,2,28.196667,113.220833,26.683332,100.25,0.743842365,0.305418719,519,0.000208973,517,0.000207114
CSX,LJG,2016,CSXLJG2016,2,28.196667,113.220833,26.683332,100.25,0.724299065,0.299065421,1208,0.000177809,1206,0.000179415
CSX,LJG,2017,CSXLJG2017,2,28.196667,113.220833,26.683332,100.25,0.752212389,0.345132743,923,0.000120638,919,0.000120802
CSX,LJG,2018,CSXLJG2018,2,28.196667,113.220833,26.683332,100.25,0.510344828,0.216091954,932,0.0000348,933,0.0000547
CSX,LLB,2015,CSXLLB2015,2,28.196667,113.220833,25.447687,107.966151,0.743842365,0.078817734,61,0.000488447,58,0.00048288
CSX,LLB,2016,CSXLLB2016,2,28.196667,113.220833,25.447687,107.966151,0.724299065,0.074766355,188,0.000502802,187,0.000507119
CSX,LLB,2017,CSXLLB2017,2,28.196667,113.220833,25.447687,107.966151,0.752212389,0.053097345,184,0.000868905,182,0.000863325
CSX,LLB,2018,CSXLLB2018,2,28.196667,113.220833,25.447687,107.966151,0.510344828,0.032183908,40,0.000229222,40,0.000410164
CSX,LLF,2015,CSXLLF2015,2,28.196667,113.220833,26.338661,111.610046,0.743842365,0.02955665,354,0.001384331,354,0.001397065
CSX,LLV,2015,CSXLLV2015,2,28.196667,113.220833,37.684589,111.148478,0.743842365,0.049261084,124,0.000724815,125,0.000727069
CSX,LLV,2016,CSXLLV2016,2,28.196667,113.220833,37.684589,111.148478,0.724299065,0.074766355,42,0.000410182,43,0.000417117
CSX,LPF,2015,CSXLPF2015,2,28.196667,113.220833,26.602572,104.972842,0.743842365,0.093596059,51,0.000406554,53,0.000350206
CSX,LPF,2016,CSXLPF2016,2,28.196667,113.220833,26.602572,104.972842,0.724299065,0.121495327,176,0.000263101,184,0.000265513
CSX,LPF,2017,CSXLPF2017,2,28.196667,113.220833,26.602572,104.972842,0.752212389,0.115044248,158,0.000237608,166,0.000238567
CSX,LPF,2018,CSXLPF2018,2,28.196667,113.220833,26.602572,104.972842,0.510344828,0.073563218,141,0.0000561,147,0.0000842
CSX,LXA,2015,CSXLXA2015,2,28.196667,113.220833,29.29777,90.911942,0.743842365,0.261083744,105,0.00051734,105,0.000516369
CSX,LXA,2016,CSXLXA2016,2,28.196667,113.220833,29.29777,90.911942,0.724299065,0.224299065,266,0.000539635,289,0.000551859
CSX,LXA,2017,CSXLXA2017,2,28.196667,113.220833,29.29777,90.911942,0.752212389,0.212389381,323,0.000512633,325,0.000518674
CSX,LXA,2018,CSXLXA2018,2,28.196667,113.220833,29.29777,90.911942,0.510344828,0.11954023,334,0.000139354,336,0.000232936
CSX,LYG,2017,CSXLYG2017,2,28.196667,113.220833,34.571659,118.873596,0.752212389,0.221238938,118,0.000157745,118,0.0001584
CSX,LYG,2018,CSXLYG2018,2,28.196667,113.220833,34.571659,118.873596,0.510344828,0.140229885,359,0.0000379,358,0.0000595
CSX,LYI,2015,CSXLYI2015,2,28.196667,113.220833,35.046112,118.411667,0.743842365,0.216748768,183,0.000202367,183,0.000191843
CSX,LYI,2016,CSXLYI2016,2,28.196667,113.220833,35.046112,118.411667,0.724299065,0.224299065,165,0.000177325,166,0.00018185
CSX,LYI,2017,CSXLYI2017,2,28.196667,113.220833,35.046112,118.411667,0.752212389,0.221238938,218,0.000156845,217,0.000157796
CSX,LYI,2018,CSXLYI2018,2,28.196667,113.220833,35.046112,118.411667,0.510344828,0.126436782,405,0.0000428,405,0.0000664
CSX,LZO,2015,CSXLZO2015,2,28.196667,113.220833,29.030001,105.470001,0.743842365,0.147783251,156,0.000266143,157,0.000263797
CSX,LZO,2016,CSXLZO2016,2,28.196667,113.220833,29.030001,105.470001,0.724299065,0.158878505,157,0.00024424,157,0.000245369
CSX,LZO,2017,CSXLZO2017,2,28.196667,113.220833,29.030001,105.470001,0.752212389,0.14159292,60,0.000215588,60,0.000214254
CSX,LZO,2018,CSXLZO2018,2,28.196667,113.220833,29.030001,105.470001,0.510344828,0.091954023,28,0.0000578,28,0.0000877
CSX,MIG,2015,CSXMIG2015,2,28.196667,113.220833,31.428986,104.743592,0.743842365,0.275862069,299,0.000151632,298,0.00013973
CSX,MIG,2016,CSXMIG2016,2,28.196667,113.220833,31.428986,104.743592,0.724299065,0.285046729,302,0.000133077,303,0.000125297
CSX,MIG,2017,CSXMIG2017,2,28.196667,113.220833,31.428986,104.743592,0.752212389,0.327433628,467,0.000113953,468,0.000113819
CSX,MIG,2018,CSXMIG2018,2,28.196667,113.220833,31.428986,104.743592,0.510344828,0.193103448,415,0.0000407,415,0.0000618
CSX,MXZ,2015,CSXMXZ2015,2,28.196667,113.220833,24.268999,116.103996,0.743842365,0.078817734,28,0.000468622,29,0.000471643
CSX,MXZ,2016,CSXMXZ2016,2,28.196667,113.220833,24.268999,116.103996,0.724299065,0.074766355,153,0.000476235,153,0.000486237
CSX,MXZ,2017,CSXMXZ2017,2,28.196667,113.220833,24.268999,116.103996,0.752212389,0.07079646,153,0.000457939,153,0.000455161
CSX,MXZ,2018,CSXMXZ2018,2,28.196667,113.220833,24.268999,116.103996,0.510344828,0.068965517,155,0.0000913,156,0.000129602
CSX,NAO,2018,CSXNAO2018,2,28.196667,113.220833,30.793442,106.168002,0.510344828,0.087356322,93,0.0000562,93,0.0000855
CSX,NAY,2015,CSXNAY2015,2,28.196667,113.220833,40.084152,116.592735,0.743842365,0.566502463,292,0.000363719,294,0.000400907
CSX,NBS,2016,CSXNBS2016,2,28.196667,113.220833,42.071926,127.609218,0.724299065,0.163551402,5,0.000341474,5,0.00030523
CSX,NBS,2017,CSXNBS2017,2,28.196667,113.220833,42.071926,127.609218,0.752212389,0.150442478,13,0.000317038,12,0.000315096
CSX,NGB,2015,CSXNGB2015,2,28.196667,113.220833,29.826679,121.461899,0.743842365,0.389162562,1423,0.000170258,1417,0.000162435
CSX,NGB,2016,CSXNGB2016,2,28.196667,113.220833,29.826679,121.461899,0.724299065,0.378504673,1364,0.000154934,1363,0.000147142
CSX,NGB,2017,CSXNGB2017,2,28.196667,113.220833,29.826679,121.461899,0.752212389,0.508849558,1508,0.000126393,1507,0.000118495
CSX,NGB,2018,CSXNGB2018,2,28.196667,113.220833,29.826679,121.461899,0.510344828,0.365517241,1778,0.0000407,1776,0.0000482
CSX,NKG,2015,CSXNKG2015,2,28.196667,113.220833,31.742041,118.862,0.743842365,0.566502463,2872,0.000132313,2865,0.000137217
CSX,NKG,2016,CSXNKG2016,2,28.196667,113.220833,31.742041,118.862,0.724299065,0.537383178,3178,0.00010779,3181,0.00010516
CSX,NKG,2017,CSXNKG2017,2,28.196667,113.220833,31.742041,118.862,0.752212389,0.601769912,3380,0.000125356,3329,0.000126508
CSX,NKG,2018,CSXNKG2018,2,28.196667,113.220833,31.742041,118.862,0.510344828,0.43908046,2529,0.0000475,2443,0.0000532
CSX,NNG,2015,CSXNNG2015,2,28.196667,113.220833,22.608259,108.172401,0.743842365,0.448275862,1599,0.000127992,1599,0.000123521
CSX,NNG,2016,CSXNNG2016,2,28.196667,113.220833,22.608259,108.172401,0.724299065,0.53271028,1618,0.000127648,1616,0.000130388
CSX,NNG,2017,CSXNNG2017,2,28.196667,113.220833,22.608259,108.172401,0.752212389,0.610619469,2023,0.000114459,2027,0.000114608
CSX,NNG,2018,CSXNNG2018,2,28.196667,113.220833,22.608259,108.172401,0.510344828,0.4,1298,0.0000367,1303,0.0000416
CSX,NNY,2018,CSXNNY2018,2,28.196667,113.220833,32.98,112.610001,0.510344828,0.087356322,28,0.0000562,25,0.0000973
CSX,NTG,2015,CSXNTG2015,2,28.196667,113.220833,32.072922,120.975601,0.743842365,0.167487685,298,0.000262468,298,0.000247419
CSX,NTG,2016,CSXNTG2016,2,28.196667,113.220833,32.072922,120.975601,0.724299065,0.214953271,340,0.000197315,342,0.000199316
CSX,NTG,2017,CSXNTG2017,2,28.196667,113.220833,32.072922,120.975601,0.752212389,0.309734513,326,0.000119994,325,0.00012104
CSX,NTG,2018,CSXNTG2018,2,28.196667,113.220833,32.072922,120.975601,0.510344828,0.172413793,556,0.0000373,557,0.0000572
CSX,NZH,2016,CSXNZH2016,2,28.196667,113.220833,49.569633,117.337784,0.724299065,0.158878505,20,0.000430745,20,0.000440374
CSX,NZH,2018,CSXNZH2018,2,28.196667,113.220833,49.569633,117.337784,0.510344828,0.071264368,76,0.000171931,75,0.000250255
CSX,PEK,2015,CSXPEK2015,2,28.196667,113.220833,40.084152,116.592735,0.743842365,1.295566502,5203,0.000396316,5213,0.000403479
CSX,PEK,2016,CSXPEK2016,2,28.196667,113.220833,40.084152,116.592735,0.724299065,1.242990654,5625,0.000325425,5619,0.000329959
CSX,PEK,2017,CSXPEK2017,2,28.196667,113.220833,40.084152,116.592735,0.752212389,1.154867257,5591,0.000252377,5596,0.000250732
CSX,PEK,2018,CSXPEK2018,2,28.196667,113.220833,40.084152,116.592735,0.510344828,0.887356322,5595,0.000553817,5603,0.000085
CSX,PVG,2015,CSXPVG2015,2,28.196667,113.220833,31.14337,121.805199,0.743842365,1.004926108,1850,0.000320718,1553,0.000383953
CSX,PVG,2016,CSXPVG2016,2,28.196667,113.220833,31.14337,121.805199,0.724299065,0.985981308,2352,0.000215802,2117,0.000225536
CSX,PVG,2017,CSXPVG2017,2,28.196667,113.220833,31.14337,121.805199,0.752212389,0.960176991,2342,0.000224853,2066,0.000213455
CSX,PVG,2018,CSXPVG2018,2,28.196667,113.220833,31.14337,121.805199,0.510344828,0.772413793,2411,0.000424871,2331,0.0000645
CSX,RIZ,2017,CSXRIZ2017,2,28.196667,113.220833,35.402879,119.331808,0.752212389,0.159292035,25,0.000223727,25,0.000222616
CSX,RIZ,2018,CSXRIZ2018,2,28.196667,113.220833,35.402879,119.331808,0.510344828,0.07816092,98,0.0000633,97,0.0000957
CSX,SHA,2015,CSXSHA2015,2,28.196667,113.220833,31.196099,121.339766,0.743842365,0.748768473,3685,0.000165831,3976,0.000172228
CSX,SHA,2016,CSXSHA2016,2,28.196667,113.220833,31.196099,121.339766,0.724299065,0.719626168,3016,0.000142257,3260,0.00014395
CSX,SHA,2017,CSXSHA2017,2,28.196667,113.220833,31.196099,121.339766,0.752212389,0.668141593,3278,0.000132334,3561,0.00013727
